1,0.0,6.585759844634347e-06
2,0.0,1.1718199721990322e-09
3,0.0,1.5887518589920583e-06
4,0.0,0.0011953769074599433
5,0.0,0.0021423146339100874
6,7.01129364728402e-08,1.7077468013203174e-06
7,5.5787981336128406e-05,0.003619182276039044
8,2.3688843617863927e-07,0.0
9,8.628517048746671e-11,0.0
10,8.628517048746671e-11,0.0
11,2.3688843617863927e-07,4.987991323029058e-06
12,5.5787981336128406e-05,0.0034112743335159433
13,8.628517048746671e-11,1.830968706560988e-11
14,8.628517048746671e-11,0.0
15,5.5787981336128406e-05,0.0
16,0.015336819048590146,0.0
17,9.024364593044432e-07,0.0
18,0.05145446047043913,0.0
19,1.5074828207633748e-07,0.0
20,7.602549211728642e-06,0.0
21,3.385806782820618e-05,0.0
22,4.0034494562437895e-05,0.0
23,7.602549211728642e-06,0.0
24,4.8927900933392174e-05,0.0
25,0.03513569975912264,0.0
26,7.536445080906128e-08,0.0
27,6.968901001510342e-08,1.345930248181127e-05
28,9.024364593044432e-07,0.0
29,9.024364593044432e-07,0.0
30,2.6964115777333346e-12,0.0
31,9.76490285561002e-08,1.822174048903427e-05
32,1.2129403020696748e-07,0.0
33,2.6964115777333346e-12,0.0
34,2.0475875418412504e-11,2.7644938233783157e-07
35,7.755812251505228e-05,0.0
36,0.013843154853156783,0.0
37,0.025697414164225094,0.8810331745922244
38,0.027316930343748495,0.7119996189321557
39,7.602549211728642e-06,0.0
40,0.00031301521419386006,0.0
41,9.024364593044432e-07,0.0
42,7.602549211728642e-06,0.0
43,0.0002546848643242339,0.00041735251237309497
44,0.00038981537246521124,0.0
45,9.024364593044432e-07,0.0
46,0.0005733954244751072,0.0
47,8.249233055193752e-08,4.899343256567746e-07
48,0.03195901941318163,0.0
49,0.015336819048590146,0.0
50,0.0524650828179213,0.0
51,0.015336819048590146,0.0
52,1.2129403020696748e-07,0.0
53,2.761125455598934e-09,0.0
54,0.013843154853156783,0.0
55,0.08916943080797962,0.0
56,0.020099700305926536,0.5874147920548505
57,3.3663223947919114e-07,0.0
58,0.03577581484030105,0.6834963230027333
59,2.0864318785043523e-07,0.0
60,0.00040575344731775295,0.003012193171728987
61,1.0,0.0
62,3.3663223947919114e-07,0.0
63,2.602039700398521e-07,0.0
64,9.024364593044432e-07,0.0
65,2.714123631284569e-08,0.0
66,2.761125455598934e-09,0.0
67,7.602549211728642e-06,0.0
68,0.016583013739122986,0.0
69,8.835601457916588e-08,0.0
70,4.661130260424676e-05,0.0005310544543172312
71,3.744972546245762e-05,0.0
72,2.0475875418412504e-11,2.7644938233783157e-07
73,3.1840997429973083e-07,0.0
74,2.761125455598934e-09,0.0
75,0.027316930343748495,0.0
76,9.024364593044432e-07,0.0
77,2.761125455598934e-09,0.0
78,0.027316930343748495,0.0
79,0.019293618481927965,0.0
80,2.761125455598934e-09,0.0
81,0.08916943080797962,0.5674115485412776
82,7.602549211728642e-06,0.0
83,7.602549211728642e-06,0.0
84,0.00017638674788470333,0.0023359781073653413
85,0.03668271404504952,0.5829763666894413
86,2.0864318785043523e-07,0.0
87,2.761125455598934e-09,0.0
88,0.06275344969826518,0.0
89,7.970378545553035e-05,0.0
90,4.431805216590146e-08,0.0
91,7.602549211728642e-06,0.0
92,6.577555276441047e-05,0.0
93,3.3663223947919114e-07,0.0
94,0.00034856844604281184,0.0011448654702356509
95,0.027316930343748495,0.724090786174046
96,0.0004555909252296216,6.39578039121917e-05
97,2.761125455598934e-09,0.0
98,7.602549211728642e-06,0.0
99,2.761125455598934e-09,0.0
100,3.3663223947919114e-07,0.0
101,7.602549211728642e-06,0.0
102,0.015336819048590146,0.0
103,0.017354462984688516,0.5326794122855547
104,0.583456142037712,0.0
105,8.557727818544989e-08,0.0
106,9.76490285561002e-08,1.366189030043758e-05
107,2.0864318785043523e-07,0.0
108,3.1840997429973083e-07,0.0
109,5.2787729338478474e-05,0.0003597238537499802
110,7.602549211728642e-06,0.0
111,7.602549211728642e-06,0.0
112,0.027316930343748495,0.0
113,7.189956193167394e-08,5.025150832928713e-07
114,3.856963720573537e-06,0.0
115,0.027316930343748495,0.9009061297585002
116,3.856963720573537e-06,0.0
117,2.761125455598934e-09,0.0
118,0.03195901941318163,0.0
119,8.617000000795277e-07,2.775793904230832e-05
120,8.835601457916588e-08,0.0
121,8.617000000795277e-07,0.0
122,0.9822877085124352,0.0
123,0.015336819048590146,0.0
124,0.00017268461649859205,1.830968706560988e-11
125,0.027316930343748495,0.0
126,6.409749503150254e-08,0.0
127,3.3663223947919114e-07,0.0
128,0.014362268716477578,0.0
129,1.2129403020696748e-07,0.0
130,0.042914297484743756,0.4903586734291487
131,6.968901001510342e-08,7.49964782207381e-08
132,7.602549211728642e-06,0.0
133,0.06864173345823116,0.0
134,0.2943392628288318,0.7540447945856367
135,0.014362268716477578,0.0
136,0.00010983774546916384,0.0
137,1.9164250160163707e-05,0.0
138,8.835601457916588e-08,0.0
139,3.1840997429973083e-07,0.0
140,4.115871727798841e-07,0.0
141,0.10388781421324518,0.5087459867930464
142,0.022226866660529344,0.0
143,0.0002523884019541224,1.830968706560988e-11
144,7.602549211728642e-06,0.0
145,0.016583013739122986,0.0
146,3.3663223947919114e-07,0.0
147,0.014362268716477578,0.0
148,0.39769001895894385,0.5200336447065569
149,9.024364593044432e-07,0.0
150,0.015336819048590146,0.0
151,0.015336819048590146,0.0
152,0.0002580530312330707,0.00132312830199499
153,1.5074828207633748e-07,0.0
154,0.15244870925806364,0.0
155,0.027316930343748495,0.0
156,0.019293618481927965,0.0
157,7.189956193167394e-08,0.0
158,1.2129403020696748e-07,0.0
159,0.016017063319777716,0.0
160,0.13520356289778757,0.0
161,3.3663223947919114e-07,0.0
162,2.6964115777333346e-12,4.799774606127244e-06
163,7.602549211728642e-06,0.0
164,0.10518649412775732,0.0
165,0.015336819048590146,0.0
166,3.856963720573537e-06,0.0
167,4.72219066912817e-05,0.0
168,4.2513411307214e-07,0.0
169,7.602549211728642e-06,0.0
170,9.024364593044432e-07,0.0
171,0.015226362671395374,0.0
172,1.5074828207633748e-07,0.0
173,9.024364593044432e-07,0.0
174,0.06963287815787092,0.5550736474488721
175,0.015336819048590146,0.0
176,0.027316930343748495,0.9890061530742886
177,7.602549211728642e-06,0.0
178,0.031053062772973816,0.0
179,0.027316930343748495,0.7965190259255399
180,2.0864318785043523e-07,0.0
181,0.030820271781499056,0.0
182,0.027316930343748495,0.8907455541561112
183,4.115871727798841e-07,0.0
184,0.0707480789523671,0.6525810919366519
185,0.5156300289539585,0.7510476735617941
186,0.027316930343748495,0.7974882228140835
187,0.0005733954244751072,0.0
188,7.29997147079615e-07,0.0
189,1.0778821019127198e-07,0.0
190,9.024364593044432e-07,0.0
191,0.000476083232495926,0.0
192,2.592321664546647e-08,8.383004396331366e-07
193,0.07413343135478351,0.0
194,0.02368858354711347,0.0
195,2.0864318785043523e-07,0.0
196,1.2129403020696748e-07,0.0
197,8.835601457916588e-08,0.0
198,0.03195901941318163,0.0
199,1.8824567689350074e-07,8.417567649822888e-06
200,1.5591856701377935e-07,0.0
201,6.968901001510342e-08,0.0
202,9.553714845070238e-08,7.220774122732947e-07
203,0.020099700305926536,0.0
204,0.0002639088050841472,0.0011897943141990577
205,3.1840997429973083e-07,0.0
206,7.602549211728642e-06,0.0
207,2.714123631284569e-08,0.0
208,0.015336819048590146,0.0
209,0.01628925277743166,0.0
